"Site Time","Production meter active power Kilowatts","POA Sensor Watts/meter²","Weather station module temperature Degrees Fahrenheit","Weather station ambient temperature Degrees Fahrenheit"
01-26-2024 16:15:00,"","","",""
01-26-2024 16:30:00,"","","",""
01-26-2024 16:45:00,"","","",""
01-26-2024 17:00:00,"","","",""
01-26-2024 17:15:00,"","","",""
01-26-2024 17:30:00,"","","",""
01-26-2024 17:45:00,"","","",""
01-26-2024 18:00:00,"","","",""
01-26-2024 18:15:00,"","","",""
01-26-2024 18:30:00,"","","",""
01-26-2024 18:45:00,"","","",""
01-26-2024 19:00:00,"","","",""
01-26-2024 19:15:00,"","","",""
01-26-2024 19:30:00,"","","",""
01-26-2024 19:45:00,"","","",""
01-26-2024 20:00:00,"","","",""
01-26-2024 20:15:00,"","","",""
01-26-2024 20:30:00,"","","",""
01-26-2024 20:45:00,"","","",""
01-26-2024 21:00:00,"","","",""
01-26-2024 21:15:00,"","","",""
01-26-2024 21:30:00,"","","",""
01-26-2024 21:45:00,"","","",""
01-26-2024 22:00:00,"","","",""
01-26-2024 22:15:00,"","","",""
01-26-2024 22:30:00,"","","",""
01-26-2024 22:45:00,"","","",""
01-26-2024 23:00:00,"","","",""
01-26-2024 23:15:00,"","","",""
01-26-2024 23:30:00,"","","",""
01-26-2024 23:45:00,"","","",""
01-27-2024 00:00:00,"","","",""
01-27-2024 00:15:00,"","","",""
01-27-2024 00:30:00,"","","",""
01-27-2024 00:45:00,"","","",""
01-27-2024 01:00:00,"","","",""
01-27-2024 01:15:00,"","","",""
01-27-2024 01:30:00,"","","",""
01-27-2024 01:45:00,"","","",""
01-27-2024 02:00:00,"","","",""
01-27-2024 02:15:00,"","","",""
01-27-2024 02:30:00,"","","",""
01-27-2024 02:45:00,"","","",""
01-27-2024 03:00:00,"","","",""
01-27-2024 03:15:00,"","","",""
01-27-2024 03:30:00,"","","",""
01-27-2024 03:45:00,"","","",""
01-27-2024 04:00:00,"","","",""
01-27-2024 04:15:00,"","","",""
01-27-2024 04:30:00,"","","",""
01-27-2024 04:45:00,"","","",""
01-27-2024 05:00:00,"","","",""
01-27-2024 05:15:00,"","","",""
01-27-2024 05:30:00,"","","",""
01-27-2024 05:45:00,"","","",""
01-27-2024 06:00:00,"","","",""
01-27-2024 06:15:00,"","","",""
01-27-2024 06:30:00,"","","",""
01-27-2024 06:45:00,"","","",""
01-27-2024 07:00:00,"","","",""
01-27-2024 07:15:00,"","","",""
01-27-2024 07:30:00,"","","",""
01-27-2024 07:45:00,"","","",""
01-27-2024 08:00:00,"","","",""
01-27-2024 08:15:00,"","","",""
01-27-2024 08:30:00,"","","",""
01-27-2024 08:45:00,"","","",""
01-27-2024 09:00:00,"","","",""
01-27-2024 09:15:00,"","","",""
01-27-2024 09:30:00,"","","",""
01-27-2024 09:45:00,"","","",""
01-27-2024 10:00:00,"","","",""
01-27-2024 10:15:00,"","","",""
01-27-2024 10:30:00,"","","",""
01-27-2024 10:45:00,"","","",""
01-27-2024 11:00:00,"","","",""
01-27-2024 11:15:00,"","","",""
01-27-2024 11:30:00,"","","",""
01-27-2024 11:45:00,"","","",""
01-27-2024 12:00:00,"","","",""
01-27-2024 12:15:00,"","","",""
01-27-2024 12:30:00,"","","",""
01-27-2024 12:45:00,"","","",""
01-27-2024 13:00:00,"","","",""
01-27-2024 13:15:00,"","","",""
01-27-2024 13:30:00,"","","",""
01-27-2024 13:45:00,"","","",""
01-27-2024 14:00:00,"","","",""
01-27-2024 14:15:00,"","","",""
01-27-2024 14:30:00,"","","",""
01-27-2024 14:45:00,"","","",""
01-27-2024 15:00:00,"","","",""
01-27-2024 15:15:00,"","","",""
01-27-2024 15:30:00,"","","",""
01-27-2024 15:45:00,"","","",""
01-27-2024 16:00:00,"","","",""
01-27-2024 16:15:00,"","","",""
01-27-2024 16:30:00,"","","",""
01-27-2024 16:45:00,"","","",""
01-27-2024 17:00:00,"","","",""
01-27-2024 17:15:00,"","","",""
01-27-2024 17:30:00,"","","",""
01-27-2024 17:45:00,"","","",""
01-27-2024 18:00:00,"","","",""
01-27-2024 18:15:00,"","","",""
01-27-2024 18:30:00,"","","",""
01-27-2024 18:45:00,"","","",""
01-27-2024 19:00:00,"","","",""
01-27-2024 19:15:00,"","","",""
01-27-2024 19:30:00,"","","",""
01-27-2024 19:45:00,"","","",""
01-27-2024 20:00:00,"","","",""
01-27-2024 20:15:00,"","","",""
01-27-2024 20:30:00,"","","",""
01-27-2024 20:45:00,"","","",""
01-27-2024 21:00:00,"","","",""
01-27-2024 21:15:00,"","","",""
01-27-2024 21:30:00,"","","",""
01-27-2024 21:45:00,"","","",""
01-27-2024 22:00:00,"","","",""
01-27-2024 22:15:00,"","","",""
01-27-2024 22:30:00,"","","",""
01-27-2024 22:45:00,"","","",""
01-27-2024 23:00:00,"","","",""
01-27-2024 23:15:00,"","","",""
01-27-2024 23:30:00,"","","",""
01-27-2024 23:45:00,"","","",""
01-28-2024 00:00:00,"","","",""
01-28-2024 00:15:00,"","","",""
01-28-2024 00:30:00,"","","",""
01-28-2024 00:45:00,"","","",""
01-28-2024 01:00:00,"","","",""
01-28-2024 01:15:00,"","","",""
01-28-2024 01:30:00,"","","",""
01-28-2024 01:45:00,"","","",""
01-28-2024 02:00:00,"","","",""
01-28-2024 02:15:00,"","","",""
01-28-2024 02:30:00,"","","",""
01-28-2024 02:45:00,"","","",""
01-28-2024 03:00:00,"","","",""
01-28-2024 03:15:00,"","","",""
01-28-2024 03:30:00,"","","",""
01-28-2024 03:45:00,"","","",""
01-28-2024 04:00:00,"","","",""
01-28-2024 04:15:00,"","","",""
01-28-2024 04:30:00,"","","",""
01-28-2024 04:45:00,"","","",""
01-28-2024 05:00:00,"","","",""
01-28-2024 05:15:00,"","","",""
01-28-2024 05:30:00,"","","",""
01-28-2024 05:45:00,"","","",""
01-28-2024 06:00:00,"","","",""
01-28-2024 06:15:00,"","","",""
01-28-2024 06:30:00,"","","",""
01-28-2024 06:45:00,"","","",""
01-28-2024 07:00:00,"","","",""
01-28-2024 07:15:00,"","","",""
01-28-2024 07:30:00,"","","",""
01-28-2024 07:45:00,"","","",""
01-28-2024 08:00:00,"","","",""
01-28-2024 08:15:00,"","","",""
01-28-2024 08:30:00,"","","",""
01-28-2024 08:45:00,"","","",""
01-28-2024 09:00:00,"","","",""
01-28-2024 09:15:00,"","","",""
01-28-2024 09:30:00,"","","",""
01-28-2024 09:45:00,"","","",""
01-28-2024 10:00:00,"","","",""
01-28-2024 10:15:00,"","","",""
01-28-2024 10:30:00,"","","",""
01-28-2024 10:45:00,"","","",""
01-28-2024 11:00:00,"","","",""
01-28-2024 11:15:00,"","","",""
01-28-2024 11:30:00,"","","",""
01-28-2024 11:45:00,"","","",""
01-28-2024 12:00:00,"","","",""
01-28-2024 12:15:00,"","","",""
01-28-2024 12:30:00,"","","",""
01-28-2024 12:45:00,"","","",""
01-28-2024 13:00:00,"","","",""
01-28-2024 13:15:00,"","","",""
01-28-2024 13:30:00,"","","",""
01-28-2024 13:45:00,"","","",""
01-28-2024 14:00:00,"","","",""
01-28-2024 14:15:00,"","","",""
01-28-2024 14:30:00,"","","",""
01-28-2024 14:45:00,"","","",""
01-28-2024 15:00:00,"","","",""
01-28-2024 15:15:00,"","","",""
01-28-2024 15:30:00,"","","",""
01-28-2024 15:45:00,"","","",""
01-28-2024 16:00:00,"","","",""
01-28-2024 16:15:00,"","","",""
01-28-2024 16:30:00,"","","",""
01-28-2024 16:45:00,"","","",""
01-28-2024 17:00:00,"","","",""
01-28-2024 17:15:00,"","","",""
01-28-2024 17:30:00,"","","",""
01-28-2024 17:45:00,"","","",""
01-28-2024 18:00:00,"","","",""
01-28-2024 18:15:00,"","","",""
01-28-2024 18:30:00,"","","",""
01-28-2024 18:45:00,"","","",""
01-28-2024 19:00:00,"","","",""
01-28-2024 19:15:00,"","","",""
01-28-2024 19:30:00,"","","",""
01-28-2024 19:45:00,"","","",""
01-28-2024 20:00:00,"","","",""
01-28-2024 20:15:00,"","","",""
01-28-2024 20:30:00,"","","",""
01-28-2024 20:45:00,"","","",""
01-28-2024 21:00:00,"","","",""
01-28-2024 21:15:00,"","","",""
01-28-2024 21:30:00,"","","",""
01-28-2024 21:45:00,"","","",""
01-28-2024 22:00:00,"","","",""
01-28-2024 22:15:00,"","","",""
01-28-2024 22:30:00,"","","",""
01-28-2024 22:45:00,"","","",""
01-28-2024 23:00:00,"","","",""
01-28-2024 23:15:00,"","","",""
01-28-2024 23:30:00,"","","",""
01-28-2024 23:45:00,"","","",""
01-29-2024 00:00:00,"","","",""
01-29-2024 00:15:00,"","","",""
01-29-2024 00:30:00,"","","",""
01-29-2024 00:45:00,"","","",""
01-29-2024 01:00:00,"","","",""
01-29-2024 01:15:00,"","","",""
01-29-2024 01:30:00,"","","",""
01-29-2024 01:45:00,"","","",""
01-29-2024 02:00:00,"","","",""
01-29-2024 02:15:00,"","","",""
01-29-2024 02:30:00,"","","",""
01-29-2024 02:45:00,"","","",""
01-29-2024 03:00:00,"","","",""
01-29-2024 03:15:00,"","","",""
01-29-2024 03:30:00,"","","",""
01-29-2024 03:45:00,"","","",""
01-29-2024 04:00:00,"","","",""
01-29-2024 04:15:00,"","","",""
01-29-2024 04:30:00,"","","",""
01-29-2024 04:45:00,"","","",""
01-29-2024 05:00:00,"","","",""
01-29-2024 05:15:00,"","","",""
01-29-2024 05:30:00,"","","",""
01-29-2024 05:45:00,"","","",""
01-29-2024 06:00:00,"","","",""
01-29-2024 06:15:00,"","","",""
01-29-2024 06:30:00,"","","",""
01-29-2024 06:45:00,"","","",""
01-29-2024 07:00:00,"","","",""
01-29-2024 07:15:00,"","","",""
01-29-2024 07:30:00,"","","",""
01-29-2024 07:45:00,"","","",""
01-29-2024 08:00:00,"","","",""
01-29-2024 08:15:00,"","","",""
01-29-2024 08:30:00,"","","",""
01-29-2024 08:45:00,"","","",""
01-29-2024 09:00:00,"","","",""
01-29-2024 09:15:00,"","","",""
01-29-2024 09:30:00,"","","",""
01-29-2024 09:45:00,"","","",""
01-29-2024 10:00:00,"","","",""
01-29-2024 10:15:00,"","","",""
01-29-2024 10:30:00,"","","",""
01-29-2024 10:45:00,"","","",""
01-29-2024 11:00:00,"","","",""
01-29-2024 11:15:00,"","","",""
01-29-2024 11:30:00,"","","",""
01-29-2024 11:45:00,"","","",""
01-29-2024 12:00:00,"","","",""
01-29-2024 12:15:00,"","","",""
01-29-2024 12:30:00,"","","",""
01-29-2024 12:45:00,"","","",""
01-29-2024 13:00:00,"","","",""
01-29-2024 13:15:00,"","","",""
01-29-2024 13:30:00,"","","",""
01-29-2024 13:45:00,"","","",""
01-29-2024 14:00:00,"","","",""
01-29-2024 14:15:00,"","","",""
01-29-2024 14:30:00,"","","",""
01-29-2024 14:45:00,"","","",""
01-29-2024 15:00:00,"","","",""
01-29-2024 15:15:00,"","","",""
01-29-2024 15:30:00,"","","",""
01-29-2024 15:45:00,"","","",""
01-29-2024 16:00:00,"","","",""
01-29-2024 16:15:00,"","","",""
01-29-2024 16:30:00,"","","",""
01-29-2024 16:45:00,"","","",""
01-29-2024 17:00:00,"","","",""
01-29-2024 17:15:00,"","","",""
01-29-2024 17:30:00,"","","",""
01-29-2024 17:45:00,"","","",""
01-29-2024 18:00:00,"","","",""
01-29-2024 18:15:00,"","","",""
01-29-2024 18:30:00,"","","",""
01-29-2024 18:45:00,"","","",""
01-29-2024 19:00:00,"","","",""
01-29-2024 19:15:00,"","","",""
01-29-2024 19:30:00,"","","",""
01-29-2024 19:45:00,"","","",""
01-29-2024 20:00:00,"","","",""
01-29-2024 20:15:00,"","","",""
01-29-2024 20:30:00,"","","",""
01-29-2024 20:45:00,"","","",""
01-29-2024 21:00:00,"","","",""
01-29-2024 21:15:00,"","","",""
01-29-2024 21:30:00,"","","",""
01-29-2024 21:45:00,"","","",""
01-29-2024 22:00:00,"","","",""
01-29-2024 22:15:00,"","","",""
01-29-2024 22:30:00,"","","",""
01-29-2024 22:45:00,"","","",""
01-29-2024 23:00:00,"","","",""
01-29-2024 23:15:00,"","","",""
01-29-2024 23:30:00,"","","",""
01-29-2024 23:45:00,"","","",""
01-30-2024 00:00:00,"","","",""
01-30-2024 00:15:00,"","","",""
01-30-2024 00:30:00,"","","",""
01-30-2024 00:45:00,"","","",""
01-30-2024 01:00:00,"","","",""
01-30-2024 01:15:00,"","","",""
01-30-2024 01:30:00,"","","",""
01-30-2024 01:45:00,"","","",""
01-30-2024 02:00:00,"","","",""
01-30-2024 02:15:00,"","","",""
01-30-2024 02:30:00,"","","",""
01-30-2024 02:45:00,"","","",""
01-30-2024 03:00:00,"","","",""
01-30-2024 03:15:00,"","","",""
01-30-2024 03:30:00,"","","",""
01-30-2024 03:45:00,"","","",""
01-30-2024 04:00:00,"","","",""
01-30-2024 04:15:00,"","","",""
01-30-2024 04:30:00,"","","",""
01-30-2024 04:45:00,"","","",""
01-30-2024 05:00:00,"","","",""
01-30-2024 05:15:00,"","","",""
01-30-2024 05:30:00,"","","",""
01-30-2024 05:45:00,"","","",""
01-30-2024 06:00:00,"","","",""
01-30-2024 06:15:00,"","","",""
01-30-2024 06:30:00,"","","",""
01-30-2024 06:45:00,"","","",""
01-30-2024 07:00:00,"","","",""
01-30-2024 07:15:00,"","","",""
01-30-2024 07:30:00,"","","",""
01-30-2024 07:45:00,"","","",""
01-30-2024 08:00:00,"","","",""
01-30-2024 08:15:00,"","","",""
01-30-2024 08:30:00,"","","",""
01-30-2024 08:45:00,"","","",""
01-30-2024 09:00:00,"","","",""
01-30-2024 09:15:00,"","","",""
01-30-2024 09:30:00,"","","",""
01-30-2024 09:45:00,"","","",""
01-30-2024 10:00:00,"","","",""
01-30-2024 10:15:00,"","","",""
01-30-2024 10:30:00,"","","",""
01-30-2024 10:45:00,"","","",""
01-30-2024 11:00:00,"","","",""
01-30-2024 11:15:00,"","","",""
01-30-2024 11:30:00,"","","",""
01-30-2024 11:45:00,"","","",""
01-30-2024 12:00:00,"","","",""
01-30-2024 12:15:00,"","","",""
01-30-2024 12:30:00,"","","",""
01-30-2024 12:45:00,"","","",""
01-30-2024 13:00:00,"","","",""
01-30-2024 13:15:00,"","","",""
01-30-2024 13:30:00,"","","",""
01-30-2024 13:45:00,"","","",""
01-30-2024 14:00:00,"","","",""
01-30-2024 14:15:00,"","","",""
01-30-2024 14:30:00,"","","",""
01-30-2024 14:45:00,"","","",""
01-30-2024 15:00:00,"","","",""
01-30-2024 15:15:00,"","","",""
01-30-2024 15:30:00,"","","",""
01-30-2024 15:45:00,"","","",""
01-30-2024 16:00:00,"","","",""
01-30-2024 16:15:00,"","","",""
01-30-2024 16:30:00,"","","",""
01-30-2024 16:45:00,"","","",""
01-30-2024 17:00:00,"","","",""
01-30-2024 17:15:00,"","","",""
01-30-2024 17:30:00,"","","",""
01-30-2024 17:45:00,"","","",""
01-30-2024 18:00:00,"","","",""
01-30-2024 18:15:00,"","","",""
01-30-2024 18:30:00,"","","",""
01-30-2024 18:45:00,"","","",""
01-30-2024 19:00:00,"","","",""
01-30-2024 19:15:00,"","","",""
01-30-2024 19:30:00,"","","",""
01-30-2024 19:45:00,"","","",""
01-30-2024 20:00:00,"","","",""
01-30-2024 20:15:00,"","","",""
01-30-2024 20:30:00,"","","",""
01-30-2024 20:45:00,"","","",""
01-30-2024 21:00:00,"","","",""
01-30-2024 21:15:00,"","","",""
01-30-2024 21:30:00,"","","",""
01-30-2024 21:45:00,"","","",""
01-30-2024 22:00:00,"","","",""
01-30-2024 22:15:00,"","","",""
01-30-2024 22:30:00,"","","",""
01-30-2024 22:45:00,"","","",""
01-30-2024 23:00:00,"","","",""
01-30-2024 23:15:00,"","","",""
01-30-2024 23:30:00,"","","",""
01-30-2024 23:45:00,"","","",""
01-31-2024 00:00:00,"","","",""
01-31-2024 00:15:00,"","","",""
01-31-2024 00:30:00,"","","",""
01-31-2024 00:45:00,"","","",""
01-31-2024 01:00:00,"","","",""
01-31-2024 01:15:00,"","","",""
01-31-2024 01:30:00,"","","",""
01-31-2024 01:45:00,"","","",""
01-31-2024 02:00:00,"","","",""
01-31-2024 02:15:00,"","","",""
01-31-2024 02:30:00,"","","",""
01-31-2024 02:45:00,"","","",""
01-31-2024 03:00:00,"","","",""
01-31-2024 03:15:00,"","","",""
01-31-2024 03:30:00,"","","",""
01-31-2024 03:45:00,"","","",""
01-31-2024 04:00:00,"","","",""
01-31-2024 04:15:00,"","","",""
01-31-2024 04:30:00,"","","",""
01-31-2024 04:45:00,"","","",""
01-31-2024 05:00:00,"","","",""
01-31-2024 05:15:00,"","","",""
01-31-2024 05:30:00,"","","",""
01-31-2024 05:45:00,"","","",""
01-31-2024 06:00:00,"","","",""
01-31-2024 06:15:00,"","","",""
01-31-2024 06:30:00,"","","",""
01-31-2024 06:45:00,"","","",""
01-31-2024 07:00:00,"","","",""
01-31-2024 07:15:00,"","","",""
01-31-2024 07:30:00,"","","",""
01-31-2024 07:45:00,"","","",""
01-31-2024 08:00:00,"","","",""
01-31-2024 08:15:00,"","","",""
01-31-2024 08:30:00,"","","",""
01-31-2024 08:45:00,"","","",""
01-31-2024 09:00:00,125.408,78.198,37.4,""
01-31-2024 09:15:00,135.475,82.181,37.592,""
01-31-2024 09:30:00,150.338,90.112,37.958,""
01-31-2024 09:45:00,193.245,116.503,38.606,""
01-31-2024 10:00:00,275.637,151.311,39.611,""
01-31-2024 10:15:00,"","","",""
01-31-2024 10:30:00,"","","",""
01-31-2024 10:45:00,"","","",""
01-31-2024 11:00:00,609.186,303.115,44.318,""
01-31-2024 11:15:00,514.758,258.906,43.634,""
01-31-2024 11:30:00,434.66,211.39,42.782,""
01-31-2024 11:45:00,454.75,215.935,42.668,""
01-31-2024 12:00:00,521.177,243.522,42.842,""
01-31-2024 12:15:00,553.383,266.584,42.962,""
01-31-2024 12:30:00,501.331,237.809,42.302,""
01-31-2024 12:45:00,458.853,226.27,41.696,""
01-31-2024 13:00:00,469.897,238.16,42.302,""
01-31-2024 13:15:00,374.651,194.714,41.948,""
01-31-2024 13:30:00,442.515,220.703,42.404,""
01-31-2024 13:45:00,411.416,208.615,42.914,""
01-31-2024 14:00:00,491.283,235.785,43.958,""
01-31-2024 14:15:00,956.679,347.349,47.222,""
01-31-2024 14:30:00,968.374,323.56,51.956,""
01-31-2024 14:45:00,1107.21,314.036,52.31,""
01-31-2024 15:00:00,917.35,259.5,50.042,""
01-31-2024 15:15:00,965.364,248.979,47.288,""
01-31-2024 15:30:00,709.225,180.583,44.504,""
01-31-2024 15:45:00,544.817,140.89,43.532,""
01-31-2024 16:00:00,266.354,84.562,40.946,""
01-31-2024 16:15:00,150.591,58.042,37.922,""
01-31-2024 16:30:00,55.332,30.208,36.23,""
01-31-2024 16:45:00,17.773,10.852,34.79,""
01-31-2024 17:00:00,2.213,3.61,34.076,""
01-31-2024 17:15:00,0.038,0.495,33.374,""
01-31-2024 17:30:00,0.036,0.347,33.032,""
01-31-2024 17:45:00,0.04,0.226,33.068,""
01-31-2024 18:00:00,0.042,0.006,32.894,""
01-31-2024 18:15:00,0.043,0.184,32.978,""
01-31-2024 18:30:00,0.043,0.211,33.068,""
01-31-2024 18:45:00,0.039,0.032,33.188,""
01-31-2024 19:00:00,0.042,0.26,33.62,""
01-31-2024 19:15:00,0.043,0.209,33.836,""
01-31-2024 19:30:00,0.044,0.127,33.866,""
01-31-2024 19:45:00,0.043,0.13,34.016,""
01-31-2024 20:00:00,0.045,0.039,34.046,""
01-31-2024 20:15:00,0.045,-0.205,34.01,""
01-31-2024 20:30:00,0.046,-0.164,33.956,""
01-31-2024 20:45:00,0.046,-0.154,33.806,""
01-31-2024 21:00:00,0.043,-0.104,33.494,""
01-31-2024 21:15:00,0.045,0.035,33.722,""
01-31-2024 21:30:00,0.046,-0.057,33.89,""
01-31-2024 21:45:00,0.045,0.075,34.004,""
01-31-2024 22:00:00,0.047,0.117,34.202,""
01-31-2024 22:15:00,0.045,0.18,34.298,""
01-31-2024 22:30:00,0.046,0.066,34.22,""
01-31-2024 22:45:00,0.048,0.195,34.316,""
01-31-2024 23:00:00,0.05,0.01,34.31,""
01-31-2024 23:15:00,0.05,-0.178,34.064,""
01-31-2024 23:30:00,0.048,-0.044,33.818,""
01-31-2024 23:45:00,0.051,-0.077,33.5,""
02-01-2024 00:00:00,0.047,-0.165,33.38,""
02-01-2024 00:15:00,0.049,-0.034,33.398,""
02-01-2024 00:30:00,0.051,0.01,33.458,""
02-01-2024 00:45:00,0.05,-0.192,33.476,""
02-01-2024 01:00:00,0.051,0.316,34.07,""
02-01-2024 01:15:00,0.049,-0.072,34.454,""
02-01-2024 01:30:00,0.049,0.108,34.58,""
02-01-2024 01:45:00,0.049,0.082,34.658,""
02-01-2024 02:00:00,0.051,-0.228,34.526,""
02-01-2024 02:15:00,0.047,0.053,34.316,""
02-01-2024 02:30:00,0.049,0.29,34.268,""
02-01-2024 02:45:00,0.048,0.086,34.346,""
02-01-2024 03:00:00,0.048,-0.113,34.406,""
02-01-2024 03:15:00,0.048,0.213,34.484,""
02-01-2024 03:30:00,0.049,-0.101,34.346,""
02-01-2024 03:45:00,0.049,0.082,34.574,""
02-01-2024 04:00:00,0.048,-0.084,34.418,""
02-01-2024 04:15:00,0.048,0.161,34.502,""
02-01-2024 04:30:00,0.049,-0.077,34.382,""
02-01-2024 04:45:00,0.049,-0.381,33.692,""
02-01-2024 05:00:00,0.049,-0.314,32.99,""
02-01-2024 05:15:00,0.047,-0.552,31.778,""
02-01-2024 05:30:00,0.051,-0.918,30.386,""
02-01-2024 05:45:00,0.048,-0.733,29.138,""
02-01-2024 06:00:00,0.049,0.647,28.7,""
02-01-2024 06:15:00,0.045,-0.139,27.824,""
02-01-2024 06:30:00,0.048,0.364,27.284,""
02-01-2024 06:45:00,0.106,1.546,26.786,""
02-01-2024 07:00:00,8.573,6.04,27.572,""
02-01-2024 07:15:00,36.859,28.921,29.678,""
02-01-2024 07:30:00,72.85,46.627,31.958,""
02-01-2024 07:45:00,184.812,91.895,33.296,""
02-01-2024 08:00:00,386.987,161.029,36.734,""
02-01-2024 08:15:00,568.181,203.677,39.422,""
02-01-2024 08:30:00,680.47,225.756,42.854,""
02-01-2024 08:45:00,949.991,278.456,46.226,""
02-01-2024 09:00:00,1113.69,317.199,50.09,""
02-01-2024 09:15:00,1113.65,341.989,52.43,""
02-01-2024 09:30:00,1206.58,388.332,56.048,""
02-01-2024 09:45:00,1229.68,423.896,55.088,""
02-01-2024 10:00:00,1220.88,453.231,58.184,""
02-01-2024 10:15:00,1197.69,478.379,58.466,""
02-01-2024 10:30:00,1175.75,501.905,56.816,""
02-01-2024 10:45:00,1150.57,522.026,57.218,""
02-01-2024 11:00:00,1127.59,537.353,53.738,""
02-01-2024 11:15:00,1105.09,549.515,52.61,""
02-01-2024 11:30:00,1085.28,556.014,53.294,""
02-01-2024 11:45:00,1063.62,556.056,55.916,""
02-01-2024 12:00:00,1055.48,555.497,59.15,""
02-01-2024 12:15:00,1056.15,550.188,62.432,""
02-01-2024 12:30:00,1073.07,543.372,59.924,""
02-01-2024 12:45:00,1087.44,532.499,58.946,""
02-01-2024 13:00:00,1111.64,517.686,55.946,""
02-01-2024 13:15:00,1142.67,496.244,53.246,""
02-01-2024 13:30:00,1165.87,468.834,51.884,""
02-01-2024 13:45:00,1174.37,436.578,51.428,""
02-01-2024 14:00:00,1207.54,410.055,51.128,""
02-01-2024 14:15:00,1224.15,379.045,50.972,""
02-01-2024 14:30:00,1237.96,348.241,50.36,""
02-01-2024 14:45:00,1209.67,313.847,49.382,""
02-01-2024 15:00:00,1086.78,273.368,48.824,""
02-01-2024 15:15:00,935.298,231.521,47.846,""
02-01-2024 15:30:00,757.833,190.329,46.952,""
02-01-2024 15:45:00,576.43,147.667,44.9,""
02-01-2024 16:00:00,373.049,106.427,43.226,""
02-01-2024 16:15:00,182.426,67.076,40.85,""
02-01-2024 16:30:00,63.206,34.253,39.146,""
02-01-2024 16:45:00,19.278,11.885,37.94,""
02-01-2024 17:00:00,2.944,4.055,37.406,""
02-01-2024 17:15:00,0.036,0.62,36.86,""
02-01-2024 17:30:00,0.035,0.352,36.902,""
02-01-2024 17:45:00,0.038,0.025,36.62,""
02-01-2024 18:00:00,0.039,0.178,36.434,""
02-01-2024 18:15:00,0.041,0.104,36.212,""
02-01-2024 18:30:00,0.039,0.198,36.122,""
02-01-2024 18:45:00,0.041,0.024,35.882,""
02-01-2024 19:00:00,0.04,-0.045,35.558,""
02-01-2024 19:15:00,0.041,-0.072,35.006,""
02-01-2024 19:30:00,0.044,0.267,35.324,""
02-01-2024 19:45:00,0.042,0.093,35.18,""
02-01-2024 20:00:00,0.041,0.066,35.054,""
02-01-2024 20:15:00,0.043,0.125,34.814,""
02-01-2024 20:30:00,0.042,0.136,34.616,""
02-01-2024 20:45:00,0.045,0.065,34.136,""
02-01-2024 21:00:00,0.044,0.238,34.064,""
02-01-2024 21:15:00,0.041,0.268,34.118,""
02-01-2024 21:30:00,0.043,0.147,35.174,""
02-01-2024 21:45:00,0.047,0.64,35.6,""
02-01-2024 22:00:00,0.045,0.383,35.624,""
02-01-2024 22:15:00,0.044,0.296,35.6,""
02-01-2024 22:30:00,0.048,0.464,35.618,""
02-01-2024 22:45:00,0.046,0.498,35.69,""
02-01-2024 23:00:00,0.048,0.248,35.438,""
02-01-2024 23:15:00,0.049,0.512,35.216,""
02-01-2024 23:30:00,0.047,0.481,35.072,""
02-01-2024 23:45:00,0.049,0.441,35.186,""
02-02-2024 00:00:00,0.046,0.269,35.24,""
02-02-2024 00:15:00,0.045,-0.033,35.162,""
02-02-2024 00:30:00,0.045,0.542,35.072,""
02-02-2024 00:45:00,0.044,0.421,35.09,""
02-02-2024 01:00:00,0.047,0.348,35.102,""
02-02-2024 01:15:00,0.05,0.368,34.958,""
02-02-2024 01:30:00,0.046,0.117,34.892,""
02-02-2024 01:45:00,0.047,0.22,34.874,""
02-02-2024 02:00:00,0.05,0.428,34.598,""
02-02-2024 02:15:00,0.046,0.311,34.454,""
02-02-2024 02:30:00,0.048,0.224,34.322,""
02-02-2024 02:45:00,0.045,0.251,33.8,""
02-02-2024 03:00:00,0.047,0.181,33.098,""
02-02-2024 03:15:00,0.05,0.063,32.936,""
02-02-2024 03:30:00,0.048,0.033,32.594,""
02-02-2024 03:45:00,0.049,0.026,33.338,""
02-02-2024 04:00:00,0.049,0.211,33.176,""
02-02-2024 04:15:00,0.045,0.116,32.45,""
02-02-2024 04:30:00,0.047,0.014,32.984,""
02-02-2024 04:45:00,0.049,-0.143,33.89,""
02-02-2024 05:00:00,0.048,0.457,34.178,""
02-02-2024 05:15:00,0.049,0.286,34.376,""
02-02-2024 05:30:00,0.047,0.18,34.448,""
02-02-2024 05:45:00,0.048,0.246,34.52,""
02-02-2024 06:00:00,0.05,0.163,34.508,""
02-02-2024 06:15:00,0.048,0.295,34.46,""
02-02-2024 06:30:00,0.046,0.278,34.532,""
02-02-2024 06:45:00,0.049,0.838,34.622,""
02-02-2024 07:00:00,-0.358,2.189,34.562,""
02-02-2024 07:15:00,5.857,5.084,34.52,""
02-02-2024 07:30:00,21.819,12.625,34.664,""
02-02-2024 07:45:00,32.281,17.512,34.958,""
02-02-2024 08:00:00,59.849,31.373,35.33,""
02-02-2024 08:15:00,79.305,41.536,35.654,""
02-02-2024 08:30:00,115.059,60.528,35.972,""
02-02-2024 08:45:00,116.653,64.605,36.416,""
02-02-2024 09:00:00,120.922,71.443,36.836,""
02-02-2024 09:15:00,147.403,87.091,37.34,""
02-02-2024 09:30:00,173.705,105.003,37.928,""
02-02-2024 09:45:00,202.377,120.425,38.246,""
02-02-2024 10:00:00,227.29,133.311,38.366,""
